Date,Sales,States,County
02/04/2024,5187,Vermont,Lamoille
02/04/2024,7194,Virginia,Augusta
02/04/2024,1854,Washington,Cowlitz
02/04/2024,1157,West Virginia,Clay
02/04/2024,3440,Wisconsin,Calumet
08/04/2024,4145,Alabama,Chambers
08/04/2024,8375,Alaska,Haines
08/04/2024,3616,Arizona,Mohave
08/04/2024,3938,Arkansas,Chicot
08/04/2024,7809,California,El Dorado
08/04/2024,6577,Colorado,Chaffee
08/04/2024,1818,Connecticut,Litchfield
08/04/2024,5048,Florida,Charlotte
08/04/2024,6186,Georgia,Bartow
08/04/2024,4369,Idaho,Bannock
08/04/2024,4745,Illinois,Bond
08/04/2024,7541,Indiana,Bartholomew
08/04/2024,3574,Iowa,Allamakee
08/04/2024,8054,Kansas,Atchison
08/04/2024,5555,Kentucky,Anderson
08/04/2024,9191,Louisiana,Ascension
08/04/2024,8541,Maine,Cumberland
08/04/2024,5764,Maryland,Baltimore
08/04/2024,7751,Massachusetts,Bristol
08/04/2024,5536,Michigan,Allegan
08/04/2024,7850,Minnesota,Becker
08/04/2024,9538,Mississippi,Amite
08/04/2024,7769,Missouri,Atchison
08/04/2024,1935,Montana,Blaine
08/04/2024,4319,Nebraska,Arthur
08/04/2024,8036,Nevada,Douglas
08/04/2024,4538,New Hampshire,Cheshire
08/04/2024,6085,New Jersey,Burlington
08/04/2024,3009,New Mexico,Chaves
08/04/2024,5413,New York,Bronx
08/04/2024,7154,North Carolina,Alleghany
08/04/2024,5738,North Dakota,Benson
08/04/2024,6395,Ohio,Ashland
08/04/2024,9695,Oklahoma,Atoka
08/04/2024,1755,Oregon,Clackamas
08/04/2024,9655,Pennsylvania,Armstrong
08/04/2024,5340,Rhode Island,Newport
08/04/2024,5746,South Carolina,Berkeley
08/04/2024,9157,South Dakota,Butte
08/04/2024,4710,Tennessee,Carroll
08/04/2024,9961,Texas,Bailey
08/04/2024,7033,Utah,Garfield
08/04/2024,3457,Vermont,Orange
08/04/2024,8494,Virginia,Bath
08/04/2024,9577,Washington,Douglas
08/04/2024,5034,West Virginia,Doddridge
08/04/2024,5953,Wisconsin,Chippewa
14/04/2024,5415,Alabama,Cherokee
14/04/2024,5450,Alaska,Juneau
14/04/2024,9535,Arizona,Navajo
14/04/2024,1619,Arkansas,Clark
14/04/2024,5965,California,Fresno
14/04/2024,4699,Colorado,Cheyenne
14/04/2024,6553,Connecticut,Middlesex
14/04/2024,9394,Florida,Citrus
14/04/2024,7358,Georgia,Ben Hill
14/04/2024,8584,Idaho,Bear Lake
14/04/2024,8683,Illinois,Boone
14/04/2024,8648,Indiana,Benton
14/04/2024,5491,Iowa,Appanoose
14/04/2024,4510,Kansas,Barber
14/04/2024,4315,Kentucky,Ballard
14/04/2024,8465,Louisiana,Assumption
14/04/2024,3973,Maine,Franklin
14/04/2024,5306,Maryland,Calvert
14/04/2024,9356,Massachusetts,Dukes
14/04/2024,1583,Michigan,Alpena
14/04/2024,8981,Minnesota,Beltrami
14/04/2024,9171,Mississippi,Attala
14/04/2024,3374,Missouri,Audrain
14/04/2024,1555,Montana,Broadwater
14/04/2024,1499,Nebraska,Banner
14/04/2024,5740,Nevada,Elko
14/04/2024,8537,New Hampshire,Coos
14/04/2024,4455,New Jersey,Camden
14/04/2024,8555,New Mexico,Cibola
14/04/2024,9375,New York,Broome
14/04/2024,9339,North Carolina,Anson
14/04/2024,4376,North Dakota,Billings
14/04/2024,5489,Ohio,Ashtabula
14/04/2024,8658,Oklahoma,Beaver
14/04/2024,6556,Oregon,Clatsop
14/04/2024,6843,Pennsylvania,Beaver
14/04/2024,1194,Rhode Island,Providence
14/04/2024,5653,South Carolina,Calhoun
14/04/2024,8094,South Dakota,Campbell
14/04/2024,9531,Tennessee,Carter
14/04/2024,5055,Texas,Bandera
14/04/2024,6573,Utah,Grand
14/04/2024,8637,Vermont,Orleans
14/04/2024,4338,Virginia,Bedford
14/04/2024,7153,Washington,Ferry
14/04/2024,1159,West Virginia,Fayette
14/04/2024,6111,Wisconsin,Clark
20/04/2024,5035,Alabama,Autauga
20/04/2024,9480,Alaska,Aleutians East
20/04/2024,5457,Arizona,Apache
20/04/2024,5545,Arkansas,Arkansas
20/04/2024,7854,California,Alameda
20/04/2024,4381,Colorado,Adams
20/04/2024,8915,Connecticut,New Haven
20/04/2024,1464,Florida,Clay
20/04/2024,7588,Georgia,Berrien
20/04/2024,5955,Idaho,Benewah
20/04/2024,5675,Illinois,Brown
20/04/2024,9135,Indiana,Blackford
20/04/2024,6550,Iowa,Audubon
20/04/2024,6830,Kansas,Barton
20/04/2024,9733,Kentucky,Barren
20/04/2024,1980,Louisiana,Avoyelles
20/04/2024,7788,Maine,Hancock
20/04/2024,7575,Maryland,Caroline
20/04/2024,1696,Massachusetts,Essex
20/04/2024,5757,Michigan,Antrim
20/04/2024,8745,Minnesota,Benton
20/04/2024,7578,Mississippi,Benton
20/04/2024,3695,Missouri,Barry
20/04/2024,9466,Montana,Carbon
20/04/2024,6956,Nebraska,Blaine
20/04/2024,8857,Nevada,Esmeralda
20/04/2024,9410,New Hampshire,Grafton
20/04/2024,5344,New Jersey,Cape May
20/04/2024,5676,New Mexico,Colfax
20/04/2024,6385,New York,Cattaraugus
20/04/2024,6419,North Carolina,Ashe
20/04/2024,8555,North Dakota,Bottineau
20/04/2024,3976,Ohio,Athens
20/04/2024,3635,Oklahoma,Beckham
20/04/2024,5500,Oregon,Columbia
20/04/2024,5975,Pennsylvania,Bedford
20/04/2024,8178,Rhode Island,Washington
20/04/2024,5700,South Carolina,Charleston
20/04/2024,7561,South Dakota,Aurora
20/04/2024,4781,Tennessee,Anderson
20/04/2024,7389,Texas,Anderson
20/04/2024,1870,Utah,Beaver
20/04/2024,4903,Vermont,Addison
20/04/2024,7476,Virginia,Accomack
20/04/2024,6031,Washington,Adams
20/04/2024,9533,West Virginia,Barbour
20/04/2024,1965,Wyoming,Albany
26/04/2024,8870,Alabama,Baldwin
26/04/2024,9575,Alaska,Aleutians West
26/04/2024,9838,Arizona,Cochise
26/04/2024,1085,Arkansas,Ashley
26/04/2024,8555,California,Alpine
26/04/2024,8645,Colorado,Alamosa
26/04/2024,5318,Connecticut,New London
26/04/2024,7848,Florida,Alachua
26/04/2024,5178,Georgia,Appling
26/04/2024,8038,Idaho,Bingham
26/04/2024,3530,Illinois,Bureau
26/04/2024,8656,Indiana,Boone
26/04/2024,5758,Iowa,Benton
26/04/2024,6777,Kansas,Bourbon
26/04/2024,7559,Kentucky,Bath
26/04/2024,5557,Louisiana,Beauregard
26/04/2024,5473,Maine,Kennebec
26/04/2024,9171,Maryland,Carroll
26/04/2024,4017,Massachusetts,Franklin
26/04/2024,7818,Michigan,Arenac
26/04/2024,5115,Minnesota,Big Stone
26/04/2024,5407,Mississippi,Bolivar
26/04/2024,5411,Missouri,Barton
26/04/2024,5051,Montana,Carter
26/04/2024,6998,Nebraska,Boone
26/04/2024,8115,Nevada,Eureka
26/04/2024,7754,New Hampshire,Hillsborough
26/04/2024,5375,New Jersey,Cumberland
26/04/2024,5746,New Mexico,Curry
26/04/2024,5331,New York,Cayuga
26/04/2024,6051,North Carolina,Avery
26/04/2024,1684,North Dakota,Bowman
26/04/2024,4480,Ohio,Auglaize
26/04/2024,8715,Oklahoma,Blaine
26/04/2024,3111,Oregon,Coos
26/04/2024,5851,Pennsylvania,Berks
26/04/2024,5300,Rhode Island,Bristol
26/04/2024,5431,South Carolina,Abbeville
26/04/2024,5174,South Dakota,Beadle
26/04/2024,8959,Tennessee,Bedford
26/04/2024,4695,Texas,Andrews
26/04/2024,9608,Utah,Box Elder
26/04/2024,1695,Vermont,Bennington
26/04/2024,8953,Virginia,Albemarle
26/04/2024,7868,Washington,Asotin
26/04/2024,3533,West Virginia,Berkeley
26/04/2024,3697,Wyoming,Big Horn
02/05/2024,7031,Alabama,Barbour
02/05/2024,9584,Alaska,Anchorage
02/05/2024,7965,Arizona,Coconino
02/05/2024,3153,Arkansas,Baxter
02/05/2024,5019,California,Amador
02/05/2024,9946,Colorado,Arapahoe
02/05/2024,6880,Connecticut,Tolland
02/05/2024,4955,Florida,Baker
02/05/2024,9599,Georgia,Atkinson
02/05/2024,1688,Idaho,Blaine
02/05/2024,4355,Illinois,Calhoun
02/05/2024,6347,Indiana,Brown
02/05/2024,9614,Iowa,Black Hawk
02/05/2024,5358,Kansas,Brown
02/05/2024,7709,Kentucky,Bell
02/05/2024,6450,Louisiana,Bienville
02/05/2024,7955,Maine,Knox
02/05/2024,5905,Maryland,Cecil
02/05/2024,6987,Massachusetts,Hampden
02/05/2024,9050,Michigan,Baraga
02/05/2024,9459,Minnesota,Blue Earth
02/05/2024,3565,Mississippi,Calhoun
02/05/2024,8868,Missouri,Bates
02/05/2024,1180,Montana,Cascade
02/05/2024,8940,Nebraska,Box Butte
02/05/2024,8710,Nevada,Humboldt
02/05/2024,8454,New Hampshire,Merrimack
02/05/2024,5584,New Jersey,Essex
02/05/2024,6039,New Mexico,De Baca
02/05/2024,8465,New York,Chautauqua
02/05/2024,6343,North Carolina,Beaufort
02/05/2024,7355,North Dakota,Burke
02/05/2024,4315,Ohio,Belmont
02/05/2024,5533,Oklahoma,Bryan
02/05/2024,3745,Oregon,Crook
02/05/2024,3905,Pennsylvania,Blair
02/05/2024,1655,Rhode Island,Kent
02/05/2024,1851,South Carolina,Aiken
02/05/2024,5166,South Dakota,Bennett
02/05/2024,4063,Tennessee,Benton
02/05/2024,9065,Texas,Angelina
02/05/2024,6597,Utah,Cache
02/05/2024,6058,Vermont,Caledonia
02/05/2024,5756,Virginia,Alleghany
02/05/2024,4150,Washington,Benton
02/05/2024,3819,West Virginia,Boone
02/05/2024,5854,Wyoming,Campbell
08/05/2024,5815,Alabama,Bibb
08/05/2024,9680,Alaska,Bethel
08/05/2024,7985,Arizona,Gila
08/05/2024,7959,Arkansas,Benton
08/05/2024,6300,California,Butte
08/05/2024,1001,Colorado,Archuleta
08/05/2024,7810,Connecticut,Windham
08/05/2024,6903,Florida,Bay
08/05/2024,5575,Georgia,Bacon
08/05/2024,1395,Idaho,Boise
08/05/2024,3731,Illinois,Carroll
08/05/2024,3981,Indiana,Carroll
08/05/2024,4118,Iowa,Boone
08/05/2024,7806,Kansas,Butler
08/05/2024,5783,Kentucky,Boone
08/05/2024,5457,Louisiana,Bossier
08/05/2024,8490,Maine,Lincoln
08/05/2024,1499,Maryland,Charles
08/05/2024,5375,Massachusetts,Hampshire
08/05/2024,5815,Michigan,Barry
08/05/2024,1554,Minnesota,Brown
08/05/2024,5708,Mississippi,Carroll
08/05/2024,5883,Missouri,Benton
08/05/2024,3060,Montana,Chouteau
08/05/2024,1508,Nebraska,Boyd
08/05/2024,1894,Nevada,Lander
08/05/2024,1713,New Hampshire,Rockingham
08/05/2024,9935,New Jersey,Gloucester
08/05/2024,5785,New Mexico,Doña Ana
08/05/2024,9554,New York,Chemung
08/05/2024,6950,North Carolina,Bertie
08/05/2024,1513,North Dakota,Burleigh
08/05/2024,8771,Ohio,Brown
08/05/2024,7645,Oklahoma,Caddo
08/05/2024,7784,Oregon,Curry
08/05/2024,8304,Pennsylvania,Bradford
08/05/2024,7958,Rhode Island,Newport
08/05/2024,7769,South Carolina,Allendale
08/05/2024,5390,South Dakota,Bon Homme
08/05/2024,5001,Tennessee,Bledsoe
08/05/2024,4547,Texas,Aransas
08/05/2024,5769,Utah,Carbon
08/05/2024,5675,Vermont,Chittenden
08/05/2024,4559,Virginia,Amelia
08/05/2024,5144,Washington,Chelan
08/05/2024,1106,West Virginia,Braxton
08/05/2024,6065,Wyoming,Carbon
14/05/2024,4775,Alabama,Blount
14/05/2024,8544,Alaska,Bristol Bay
14/05/2024,1838,Arizona,Graham
14/05/2024,5600,Arkansas,Boone
14/05/2024,8486,California,Calaveras
14/05/2024,6186,Colorado,Baca
14/05/2024,3959,Connecticut,Fairfield
14/05/2024,5019,Florida,Bradford
14/05/2024,7145,Georgia,Baker
14/05/2024,4055,Idaho,Bonner
14/05/2024,6571,Illinois,Cass
14/05/2024,4451,Indiana,Cass
14/05/2024,1504,Iowa,Bremer
14/05/2024,5454,Kansas,Chase
14/05/2024,8043,Kentucky,Bourbon
14/05/2024,3415,Louisiana,Caddo
14/05/2024,6838,Maine,Oxford
14/05/2024,7559,Maryland,Dorchester
14/05/2024,5478,Massachusetts,Middlesex
14/05/2024,5757,Michigan,Bay
14/05/2024,1860,Minnesota,Carlton
14/05/2024,5509,Mississippi,Chickasaw
14/05/2024,5556,Missouri,Bollinger
14/05/2024,5749,Montana,Custer
14/05/2024,6557,Nebraska,Brown
14/05/2024,7559,Nevada,Lincoln
14/05/2024,3687,New Hampshire,Strafford
14/05/2024,9070,New Jersey,Hudson
14/05/2024,3458,New Mexico,Eddy
14/05/2024,4519,New York,Chenango
14/05/2024,4790,North Carolina,Bladen
14/05/2024,5564,North Dakota,Cass
14/05/2024,8570,Ohio,Butler
14/05/2024,5859,Oklahoma,Canadian
14/05/2024,7663,Oregon,Deschutes
14/05/2024,5309,Pennsylvania,Bucks
14/05/2024,9054,Rhode Island,Providence
14/05/2024,9483,South Carolina,Anderson
14/05/2024,6369,South Dakota,Brookings
14/05/2024,1834,Tennessee,Blount
14/05/2024,8959,Texas,Archer
14/05/2024,1411,Utah,Daggett
14/05/2024,7149,Vermont,Essex
14/05/2024,7338,Virginia,Amherst
14/05/2024,6911,Washington,Clallam
14/05/2024,6638,West Virginia,Brooke
14/05/2024,1158,Wyoming,Converse
20/05/2024,9550,Alabama,Bullock
20/05/2024,7555,Alaska,Denali
20/05/2024,6795,Arizona,Greenlee
20/05/2024,1767,Arkansas,Bradley
20/05/2024,1935,California,Colusa
20/05/2024,3554,Colorado,Bent
20/05/2024,5505,Connecticut,Hartford
20/05/2024,9005,Florida,Brevard
20/05/2024,4104,Georgia,Baldwin
20/05/2024,3615,Idaho,Bonneville
20/05/2024,7410,Illinois,Champaign
20/05/2024,4837,Indiana,Clark
20/05/2024,1666,Iowa,Buchanan
20/05/2024,5307,Kansas,Chautauqua
20/05/2024,5133,Kentucky,Boyd
20/05/2024,5658,Louisiana,Calcasieu
20/05/2024,5454,Maine,Penobscot
20/05/2024,6733,Maryland,Frederick
20/05/2024,6041,Massachusetts,Nantucket
20/05/2024,5976,Michigan,Benzie
20/05/2024,5845,Minnesota,Carver
20/05/2024,6555,Mississippi,Choctaw
20/05/2024,5560,Missouri,Boone
20/05/2024,1668,Montana,Daniels
20/05/2024,5914,Nebraska,Buffalo
20/05/2024,5581,Nevada,Lyon
20/05/2024,1336,New Hampshire,Sullivan
20/05/2024,4984,New Jersey,Hunterdon
20/05/2024,7401,New Mexico,Grant
20/05/2024,5957,New York,Clinton
20/05/2024,9856,North Carolina,Brunswick
20/05/2024,6445,North Dakota,Cavalier
20/05/2024,8585,Ohio,Carroll
20/05/2024,5860,Oklahoma,Carter
20/05/2024,4805,Oregon,Douglas
20/05/2024,3046,Pennsylvania,Butler
20/05/2024,3055,Rhode Island,Washington
20/05/2024,5715,South Carolina,Bamberg
20/05/2024,6745,South Dakota,Brown
20/05/2024,5545,Tennessee,Bradley
20/05/2024,5403,Texas,Armstrong
20/05/2024,3587,Utah,Davis
20/05/2024,5750,Vermont,Franklin
20/05/2024,5466,Virginia,Appomattox
20/05/2024,6357,Washington,Clark
20/05/2024,5500,West Virginia,Cabell
20/05/2024,3056,Wyoming,Crook
26/05/2024,5175,Alabama,Butler
26/05/2024,6359,Alaska,Dillingham
26/05/2024,8658,Arizona,La Paz
26/05/2024,4865,Arkansas,Calhoun
26/05/2024,5893,California,Contra Costa
26/05/2024,1547,Colorado,Boulder
26/05/2024,5854,Connecticut,Litchfield
26/05/2024,5568,Florida,Broward
26/05/2024,8656,Georgia,Banks
26/05/2024,6888,Idaho,Ada
26/05/2024,7967,Illinois,Adams
26/05/2024,3384,Indiana,Adams
26/05/2024,8454,Iowa,Adair
26/05/2024,5493,Kansas,Allen
26/05/2024,3538,Kentucky,Adair
26/05/2024,5753,Louisiana,Acadia
26/05/2024,9937,Maine,Androscoggin
26/05/2024,3708,Maryland,Allegany
26/05/2024,4409,Massachusetts,Barnstable
26/05/2024,9061,Michigan,Alcona
26/05/2024,1313,Minnesota,Aitkin
26/05/2024,9153,Mississippi,Adams
26/05/2024,8184,Missouri,Adair
26/05/2024,5715,Montana,Beaverhead
26/05/2024,3571,Nebraska,Adams
26/05/2024,8315,Nevada,Churchill
26/05/2024,6057,New Hampshire,Belknap
26/05/2024,1555,New Jersey,Atlantic
26/05/2024,5869,New Mexico,Bernalillo
26/05/2024,7035,New York,Albany
26/05/2024,1855,North Carolina,Alamance
26/05/2024,1063,North Dakota,Adams
26/05/2024,6954,Ohio,Adams
26/05/2024,5859,Oklahoma,Adair
26/05/2024,6455,Oregon,Baker
26/05/2024,4545,Pennsylvania,Adams
26/05/2024,5580,Rhode Island,Bristol
26/05/2024,3756,South Carolina,Barnwell
26/05/2024,3598,South Dakota,Brule
26/05/2024,1304,Tennessee,Campbell
26/05/2024,5057,Texas,Atascosa
26/05/2024,7930,Utah,Duchesne
26/05/2024,4551,Vermont,Grand Isle
26/05/2024,8574,Virginia,Arlington
26/05/2024,9651,Washington,Columbia
26/05/2024,5754,West Virginia,Calhoun
26/05/2024,6159,Wyoming,Fremont
01/06/2024,1590,Alabama,Calhoun
01/06/2024,8054,Alaska,Fairbanks North Star
01/06/2024,5477,Arizona,Maricopa
01/06/2024,5596,Arkansas,Carroll
01/06/2024,4763,California,Del Norte
01/06/2024,5541,Colorado,Broomfield
01/06/2024,7591,Connecticut,Middlesex
01/06/2024,9553,Florida,Calhoun
01/06/2024,1851,Georgia,Barrow
01/06/2024,4513,Idaho,Adams
01/06/2024,4759,Illinois,Alexander
01/06/2024,7815,Indiana,Allen
01/06/2024,1451,Iowa,Adams
01/06/2024,4340,Kansas,Anderson
01/06/2024,6598,Kentucky,Allen
01/06/2024,6616,Louisiana,Allen
01/06/2024,5719,Maine,Aroostook
01/06/2024,5691,Maryland,Anne Arundel
01/06/2024,1399,Massachusetts,Berkshire
01/06/2024,3580,Michigan,Alger
01/06/2024,1750,Minnesota,Anoka
01/06/2024,1165,Mississippi,Alcorn
01/06/2024,4613,Missouri,Andrew
01/06/2024,5754,Montana,Big Horn
01/06/2024,4754,Nebraska,Antelope
01/06/2024,7877,Nevada,Clark
01/06/2024,6655,New Hampshire,Carroll
01/06/2024,4455,New Jersey,Bergen
01/06/2024,3309,New Mexico,Catron
01/06/2024,1859,New York,Allegany
01/06/2024,4630,North Carolina,Alexander
01/06/2024,3853,North Dakota,Barnes
01/06/2024,7555,Ohio,Allen
01/06/2024,5618,Oklahoma,Alfalfa
01/06/2024,9495,Oregon,Benton
01/06/2024,7073,Pennsylvania,Allegheny
01/06/2024,1696,Rhode Island,Kent
01/06/2024,5779,South Carolina,Beaufort
01/06/2024,3317,South Dakota,Buffalo
01/06/2024,3338,Tennessee,Cannon
01/06/2024,5414,Texas,Austin
01/06/2024,6914,Utah,Emery
01/06/2024,5738,Vermont,Lamoille
01/06/2024,4363,Virginia,Augusta
01/06/2024,7153,Washington,Cowlitz
01/06/2024,6481,West Virginia,Clay
01/06/2024,8851,Wyoming,Goshen
07/06/2024,8344,Alabama,Chambers
07/06/2024,9553,Alaska,Haines
07/06/2024,8563,Arizona,Mohave
07/06/2024,9681,Arkansas,Chicot
07/06/2024,5610,California,El Dorado
07/06/2024,5430,Colorado,Chaffee
07/06/2024,7884,Connecticut,New Haven
07/06/2024,5899,Florida,Charlotte
07/06/2024,1785,Georgia,Bartow
07/06/2024,8415,Idaho,Bannock
07/06/2024,4375,Illinois,Bond
07/06/2024,8748,Indiana,Bartholomew
07/06/2024,4474,Iowa,Allamakee
07/06/2024,6843,Kansas,Atchison
07/06/2024,5359,Kentucky,Anderson
07/06/2024,8650,Louisiana,Ascension
07/06/2024,5355,Maine,Cumberland
07/06/2024,6541,Maryland,Baltimore
07/06/2024,3315,Massachusetts,Bristol
07/06/2024,7970,Michigan,Allegan
07/06/2024,8653,Minnesota,Becker
07/06/2024,9544,Mississippi,Amite
07/06/2024,5009,Missouri,Atchison
07/06/2024,9306,Montana,Blaine
07/06/2024,9967,Nebraska,Arthur
07/06/2024,3655,Nevada,Douglas
07/06/2024,5789,New Hampshire,Cheshire
07/06/2024,1755,New Jersey,Burlington
07/06/2024,5907,New Mexico,Chaves
07/06/2024,7445,New York,Bronx
07/06/2024,4505,North Carolina,Alleghany
07/06/2024,8433,North Dakota,Benson
07/06/2024,5543,Ohio,Ashland
07/06/2024,6948,Oklahoma,Atoka
07/06/2024,9595,Oregon,Clackamas
07/06/2024,4417,Pennsylvania,Armstrong
07/06/2024,3643,Rhode Island,Newport
07/06/2024,1787,South Carolina,Berkeley
07/06/2024,6451,South Dakota,Butte
07/06/2024,4058,Tennessee,Carroll
07/06/2024,7914,Texas,Bailey
07/06/2024,4670,Utah,Garfield
07/06/2024,7041,Vermont,Orange
07/06/2024,3707,Virginia,Bath
07/06/2024,1069,Washington,Douglas
07/06/2024,3368,West Virginia,Doddridge
07/06/2024,6555,Wyoming,Hot Springs
13/06/2024,1969,Alabama,Cherokee
13/06/2024,5466,Alaska,Juneau
13/06/2024,7898,Arizona,Navajo
13/06/2024,9588,Arkansas,Clark
13/06/2024,1076,California,Fresno
13/06/2024,6583,Colorado,Cheyenne
13/06/2024,7908,Connecticut,New London
13/06/2024,3598,Florida,Citrus
13/06/2024,9695,Georgia,Ben Hill
13/06/2024,7340,Idaho,Bear Lake
13/06/2024,8176,Illinois,Boone
13/06/2024,4657,Indiana,Benton
13/06/2024,9199,Iowa,Appanoose
13/06/2024,9050,Kansas,Barber
13/06/2024,3911,Kentucky,Ballard
13/06/2024,5994,Louisiana,Assumption
13/06/2024,4419,Maine,Franklin
13/06/2024,5001,Maryland,Calvert
13/06/2024,1051,Massachusetts,Dukes
13/06/2024,3095,Michigan,Alpena
13/06/2024,8941,Minnesota,Beltrami
13/06/2024,6473,Mississippi,Attala
13/06/2024,8618,Missouri,Audrain
13/06/2024,5857,Montana,Broadwater
13/06/2024,3675,Nebraska,Banner
13/06/2024,6850,Nevada,Elko
13/06/2024,7199,New Hampshire,Coos
13/06/2024,4647,New Jersey,Camden
13/06/2024,3586,New Mexico,Cibola
13/06/2024,3596,New York,Broome
13/06/2024,8853,North Carolina,Anson
13/06/2024,1513,North Dakota,Billings
13/06/2024,5417,Ohio,Ashtabula
13/06/2024,6975,Oklahoma,Beaver
13/06/2024,5659,Oregon,Clatsop
13/06/2024,3617,Pennsylvania,Beaver
13/06/2024,5515,Rhode Island,Providence
13/06/2024,5931,South Carolina,Calhoun
13/06/2024,1110,South Dakota,Campbell
13/06/2024,4985,Tennessee,Carter
13/06/2024,9318,Texas,Bandera
13/06/2024,7093,Utah,Grand
13/06/2024,1457,Vermont,Orleans
13/06/2024,3871,Virginia,Bedford
13/06/2024,4456,Washington,Ferry
13/06/2024,6069,West Virginia,Fayette
13/06/2024,3080,Wyoming,Johnson
19/06/2024,3061,Alabama,Autauga
19/06/2024,5358,Alaska,Aleutians East
19/06/2024,8675,Arizona,Apache
19/06/2024,5948,Arkansas,Arkansas
19/06/2024,5653,California,Alameda
19/06/2024,5475,Colorado,Adams
19/06/2024,9784,Connecticut,Tolland
19/06/2024,1771,Florida,Clay
19/06/2024,4147,Georgia,Berrien
19/06/2024,5757,Idaho,Benewah
19/06/2024,6335,Illinois,Brown
19/06/2024,3819,Indiana,Blackford
19/06/2024,1705,Iowa,Audubon
19/06/2024,7553,Kansas,Barton
19/06/2024,4995,Kentucky,Barren
19/06/2024,1553,Louisiana,Avoyelles
19/06/2024,9755,Maine,Hancock
19/06/2024,4815,Maryland,Caroline
19/06/2024,1860,Massachusetts,Essex
19/06/2024,1655,Michigan,Antrim
19/06/2024,1554,Minnesota,Benton
19/06/2024,6045,Mississippi,Benton
19/06/2024,4745,Missouri,Barry
19/06/2024,5603,Montana,Carbon
19/06/2024,9689,Nebraska,Blaine
19/06/2024,1784,Nevada,Esmeralda
19/06/2024,4359,New Hampshire,Grafton
19/06/2024,9506,New Jersey,Cape May
19/06/2024,5146,New Mexico,Colfax
19/06/2024,3451,New York,Cattaraugus
19/06/2024,5351,North Carolina,Ashe
19/06/2024,5715,North Dakota,Bottineau
19/06/2024,3515,Ohio,Athens
19/06/2024,5085,Oklahoma,Beckham
19/06/2024,9591,Oregon,Columbia
19/06/2024,4085,Pennsylvania,Bedford
19/06/2024,4873,Rhode Island,Washington
19/06/2024,6334,South Carolina,Charleston
19/06/2024,5360,South Dakota,Aurora
19/06/2024,9501,Tennessee,Anderson
19/06/2024,9044,Texas,Anderson
19/06/2024,5669,Utah,Beaver
19/06/2024,8698,Vermont,Addison
19/06/2024,8979,Virginia,Accomack
19/06/2024,3954,Washington,Adams
19/06/2024,8456,Wisconsin,Adams
19/06/2024,6016,Wyoming,Albany
25/06/2024,5035,Alabama,Baldwin
25/06/2024,4657,Alaska,Aleutians West
25/06/2024,5718,Arizona,Cochise
25/06/2024,9565,Arkansas,Ashley
25/06/2024,7053,California,Alpine
25/06/2024,5548,Colorado,Alamosa
